"viagem_id","faturamento","km_rodado","data_inicio","motorista_id","cliente_id"
"5435","1102","138","2016-06-15","12","17"
"5436","2588","324","2016-06-16","12","16"
"5437","3164","396","2016-06-17","12","5"
"5438","3331","417","2016-06-18","12","7"
"5439","2628","329","2016-06-19","12","8"
"5440","2013","252","2016-06-20","12","20"
"5441","942","118","2016-06-21","12","22"
"5442","1086","136","2016-06-22","12","18"
"5443","1214","152","2016-06-23","12","15"
"5444","3971","497","2016-06-24","12","15"
"5445","4050","507","2016-06-25","12","22"
"5446","806","101","2016-06-26","12","13"
"5447","1078","135","2016-06-27","12","15"
"5448","1134","142","2016-06-28","12","7"
"5449","2836","355","2016-06-29","12","3"
"5450","2444","306","2016-06-30","12","1"
"5451","543","68","2016-07-01","12","20"
"5452","4074","510","2016-07-02","12","24"
"5453","687","86","2016-07-03","12","21"
"5454","2980","373","2016-07-04","12","19"
"5455","3483","436","2016-07-05","12","1"
"5456","2636","330","2016-07-06","12","14"
"5457","4010","502","2016-07-07","12","13"
"5458","3683","461","2016-07-08","12","4"
"5459","639","80","2016-07-09","12","15"
"5460","1414","177","2016-07-10","12","13"
"5461","4202","526","2016-07-11","12","18"
"5462","567","71","2016-07-12","12","13"
"5463","1909","239","2016-07-13","12","4"
"5464","735","92","2016-07-14","12","12"
"5465","4602","576","2016-07-15","12","17"
"5466","1430","179","2016-07-16","12","5"
"5467","3259","408","2016-07-17","12","23"
"5468","4730","592","2016-07-18","12","6"
"5469","3164","396","2016-07-19","12","9"
"5470","4362","546","2016-07-20","12","6"
"5471","4642","581","2016-07-21","12","22"
"5472","1462","183","2016-07-22","12","22"
"5473","2620","328","2016-07-23","12","22"
"5474","4202","526","2016-07-24","12","16"
"5475","3315","415","2016-07-25","12","19"
"5476","4442","556","2016-07-26","12","9"
"5477","1957","245","2016-07-27","12","3"
"5478","910","114","2016-07-28","12","14"
"5479","4202","526","2016-07-29","12","22"
"5480","2492","312","2016-07-30","12","21"
"5481","1374","172","2016-07-31","12","13"
"5482","2317","290","2016-08-01","12","22"
"5483","1582","198","2016-08-02","12","22"
"5484","1733","217","2016-08-03","12","1"
"5485","3427","429","2016-08-04","12","20"
"5486","2972","372","2016-08-05","12","23"
"5487","3603","451","2016-08-06","12","15"
"5488","1773","222","2016-08-07","12","9"
"5489","4618","578","2016-08-08","12","20"
"5490","870","109","2016-08-09","12","19"
"5491","2692","337","2016-08-10","12","22"
"5492","3084","386","2016-08-11","12","1"
"5493","1302","163","2016-08-12","12","13"
"5494","3683","461","2016-08-13","12","6"
"5495","3915","490","2016-08-14","12","22"
"5496","2708","339","2016-08-15","12","3"
"5497","4642","581","2016-08-16","12","13"
"5498","1781","223","2016-08-17","12","9"
"5499","3987","499","2016-08-18","12","6"
"5500","838","105","2016-08-19","12","10"
"5501","4090","512","2016-08-20","12","22"
"5502","3787","474","2016-08-21","12","17"
"5503","2788","349","2016-08-22","12","24"
"5504","1502","188","2016-08-23","12","11"
"5505","2341","293","2016-08-24","12","24"
"5506","1605","201","2016-08-25","12","14"
"5507","4106","514","2016-08-26","12","23"
"5508","1885","236","2016-08-27","12","1"
"5509","2796","350","2016-08-28","12","13"
"5510","3243","406","2016-08-29","12","1"
"5511","3387","424","2016-08-30","12","7"
"5512","4586","574","2016-08-31","12","4"
"5513","487","61","2016-09-01","12","20"
"5514","2660","333","2016-09-02","12","20"
"5515","1733","217","2016-09-03","12","15"
"5516","2181","273","2016-09-04","12","13"
"5517","3979","498","2016-09-05","12","15"
"5518","1038","130","2016-09-06","12","4"
"5519","1534","192","2016-09-07","12","14"
"5520","1182","148","2016-09-08","12","17"
"5521","2636","330","2016-09-09","12","3"
"5522","3315","415","2016-09-10","12","7"
"5523","4370","547","2016-09-11","12","8"
"5524","3196","400","2016-09-12","12","2"
"5525","4770","597","2016-09-13","12","19"
"5526","3723","466","2016-09-14","12","18"
"5527","2804","351","2016-09-15","12","18"
"5528","3723","466","2016-09-16","12","10"
"5529","1837","230","2016-09-17","12","9"
"5530","4426","554","2016-09-18","12","14"
"5531","2708","339","2016-09-19","12","24"
"5532","2660","333","2016-09-20","12","5"
"5533","1014","127","2016-09-21","12","5"
"5534","3883","486","2016-09-22","12","3"
"5535","2756","345","2016-09-23","12","18"
"5536","2548","319","2016-09-24","12","19"
"5537","3092","387","2016-09-25","12","13"
"5538","2956","370","2016-09-26","12","5"
"5539","3068","384","2016-09-27","12","22"
"5540","2884","361","2016-09-28","12","23"
"5541","1294","162","2016-09-29","12","4"
"5542","2972","372","2016-09-30","12","6"
"5543","2964","371","2016-10-01","12","14"
"5544","3547","444","2016-10-02","12","7"
"5545","3667","459","2016-10-03","12","24"
"5546","4410","552","2016-10-04","12","8"
"5547","3132","392","2016-10-05","12","1"
"5548","4050","507","2016-10-06","12","14"
"5549","1214","152","2016-10-07","12","19"
"5550","990","124","2016-10-08","12","1"
"5551","1262","158","2016-10-09","12","13"
"5552","918","115","2016-10-10","12","16"
"5553","2269","284","2016-10-11","12","5"
"5554","4010","502","2016-10-12","12","15"
"5555","4162","521","2016-10-13","12","14"
"5556","3275","410","2016-10-14","12","4"
"5557","2133","267","2016-10-15","12","4"
"5558","719","90","2016-10-16","12","22"
"5559","591","74","2016-10-17","12","7"
"5560","1478","185","2016-10-18","12","21"
"5561","2644","331","2016-10-19","12","13"
"5562","4250","532","2016-10-20","12","4"
"5563","1997","250","2016-10-21","12","10"
"5564","1126","141","2016-10-22","12","24"
"5565","2309","289","2016-10-23","12","3"
"5566","4370","547","2016-10-24","12","12"
"5567","1470","184","2016-10-25","12","13"
"5568","2564","321","2016-10-26","12","11"
"5569","3084","386","2016-10-27","12","16"
"5570","3164","396","2016-10-28","12","3"
"5571","4794","600","2016-10-29","12","2"
"5572","1350","169","2016-10-30","12","23"
"5573","2532","317","2016-10-31","12","24"
"5574","2636","330","2016-11-01","12","6"
"5575","1566","196","2016-11-02","12","14"
"5576","4690","587","2016-11-03","12","4"
"5577","4298","538","2016-11-04","12","19"
"5578","1981","248","2016-11-05","12","15"
"5579","1973","247","2016-11-06","12","23"
"5580","3188","399","2016-11-07","12","9"
"5581","4026","504","2016-11-08","12","17"
"5582","1350","169","2016-11-09","12","14"
"5583","511","64","2016-11-10","12","23"
"5584","799","100","2016-11-11","12","20"
"5585","2085","261","2016-11-12","12","9"
"5586","2652","332","2016-11-13","12","14"
"5587","3531","442","2016-11-14","12","22"
"5588","4762","596","2016-11-15","12","16"
"5589","2748","344","2016-11-16","12","22"
"5590","1494","187","2016-11-17","12","7"
"5591","1941","243","2016-11-18","12","22"
"5592","2564","321","2016-11-19","12","20"
"5593","3068","384","2016-11-20","12","2"
"5594","4202","526","2016-11-21","12","22"
"5595","3827","479","2016-11-22","12","1"
"5596","631","79","2016-11-23","12","4"
"5597","1350","169","2016-11-24","12","20"
"5598","4186","524","2016-11-25","12","24"
"5599","4074","510","2016-11-26","12","11"
"5600","3427","429","2016-11-27","12","10"
"5601","2109","264","2016-11-28","12","11"
"5602","958","120","2016-11-29","12","18"
"5603","1829","229","2016-11-30","12","8"
"5604","2309","289","2016-12-01","12","14"
"5605","3843","481","2016-12-02","12","4"
"5606","3315","415","2016-12-03","12","21"
"5607","4458","558","2016-12-04","12","20"
"5608","1885","236","2016-12-05","12","21"
"5609","4386","549","2016-12-06","12","5"
"5610","3651","457","2016-12-07","12","18"
"5611","2077","260","2016-12-08","12","24"
"5612","1358","170","2016-12-09","12","17"
"5613","1949","244","2016-12-10","12","7"
"5615","990","124","2015-09-01","13","14"
"5616","3084","386","2015-09-02","13","4"
"5617","2668","334","2015-09-03","13","17"
"5618","4330","542","2015-09-04","13","16"
"5619","1030","129","2015-09-05","13","1"
"5620","2061","258","2015-09-06","13","16"
"5621","2125","266","2015-09-07","13","9"
"5622","639","80","2015-09-08","13","4"
"5623","3068","384","2015-09-09","13","7"
"5624","3699","463","2015-09-10","13","22"
"5625","854","107","2015-09-11","13","18"
"5626","4394","550","2015-09-12","13","13"
"5627","3203","401","2015-09-13","13","19"
"5628","3036","380","2015-09-14","13","20"
"5629","3803","476","2015-09-15","13","22"
"5630","3459","433","2015-09-16","13","20"
"5631","2301","288","2015-09-17","13","19"
"5632","4274","535","2015-09-18","13","18"
"5633","4546","569","2015-09-19","13","19"
"5634","4426","554","2015-09-20","13","8"
"5635","3331","417","2015-09-21","13","1"
"5636","4322","541","2015-09-22","13","3"
"5637","4562","571","2015-09-23","13","14"
"5638","679","85","2015-09-24","13","4"
"5639","1542","193","2015-09-25","13","12"
"5640","1214","152","2015-09-26","13","8"
"5641","3619","453","2015-09-27","13","24"
"5642","519","65","2015-09-28","13","17"
"5643","1829","229","2015-09-29","13","1"
"5644","663","83","2015-09-30","13","16"
"5645","2572","322","2015-10-01","13","15"
"5646","894","112","2015-10-02","13","6"
"5647","2333","292","2015-10-03","13","2"
"5648","2996","375","2015-10-04","13","17"
"5649","1070","134","2015-10-05","13","19"
"5650","4610","577","2015-10-06","13","7"
"5651","631","79","2015-10-07","13","16"
"5652","2540","318","2015-10-08","13","14"
"5653","4442","556","2015-10-09","13","10"
"5654","2796","350","2015-10-10","13","18"
"5655","3100","388","2015-10-11","13","17"
"5656","862","108","2015-10-12","13","4"
"5657","1997","250","2015-10-13","13","22"
"5658","4562","571","2015-10-14","13","19"
"5659","4154","520","2015-10-15","13","3"
"5660","2980","373","2015-10-16","13","15"
"5661","2452","307","2015-10-17","13","15"
"5662","974","122","2015-10-18","13","16"
"5663","3355","420","2015-10-19","13","19"
"5664","3068","384","2015-10-20","13","23"
"5665","2133","267","2015-10-21","13","24"
"5666","4250","532","2015-10-22","13","23"
"5667","2101","263","2015-10-23","13","12"
"5668","3259","408","2015-10-24","13","23"
"5669","4442","556","2015-10-25","13","21"
"5670","2133","267","2015-10-26","13","14"
"5671","3859","483","2015-10-27","13","11"
"5672","1030","129","2015-10-28","13","23"
"5673","2860","358","2015-10-29","13","23"
"5674","2269","284","2015-10-30","13","8"
"5675","1621","203","2015-10-31","13","8"
"5676","4618","578","2015-11-01","13","17"
"5677","2061","258","2015-11-02","13","5"
"5678","4394","550","2015-11-03","13","4"
"5679","3763","471","2015-11-04","13","18"
"5680","2532","317","2015-11-05","13","23"
"5681","2173","272","2015-11-06","13","24"
"5682","1965","246","2015-11-07","13","17"
"5683","2213","277","2015-11-08","13","17"
"5684","1821","228","2015-11-09","13","16"
"5685","1022","128","2015-11-10","13","7"
"5686","1837","230","2015-11-11","13","13"
"5687","1733","217","2015-11-12","13","12"
"5688","3028","379","2015-11-13","13","24"
"5689","1861","233","2015-11-14","13","5"
"5690","663","83","2015-11-15","13","2"
"5691","862","108","2015-11-16","13","13"
"5692","4218","528","2015-11-17","13","4"
"5693","2428","304","2015-11-18","13","5"
"5694","2444","306","2015-11-19","13","21"
"5695","791","99","2015-11-20","13","12"
"5696","2109","264","2015-11-21","13","20"
"5697","4410","552","2015-11-22","13","11"
"5698","1757","220","2015-11-23","13","7"
"5699","4314","540","2015-11-24","13","18"
"5700","479","60","2015-11-25","13","11"
"5701","3971","497","2015-11-26","13","2"
"5702","2708","339","2015-11-27","13","23"
"5703","4698","588","2015-11-28","13","2"
"5704","1134","142","2015-11-29","13","7"
"5705","3084","386","2015-11-30","13","22"
"5706","1110","139","2015-12-01","13","7"
"5707","4690","587","2015-12-02","13","9"
"5708","1486","186","2015-12-03","13","17"
"5709","4770","597","2015-12-04","13","24"
"5710","719","90","2015-12-05","13","17"
"5711","503","63","2015-12-06","13","4"
"5712","2293","287","2015-12-07","13","22"
"5713","591","74","2015-12-08","13","4"
"5714","4122","516","2015-12-09","13","4"
"5715","1206","151","2015-12-10","13","6"
"5716","1070","134","2015-12-11","13","13"
"5717","862","108","2015-12-12","13","10"
"5718","1094","137","2015-12-13","13","21"
"5719","3108","389","2015-12-14","13","14"
"5720","3219","403","2015-12-15","13","1"
"5721","1318","165","2015-12-16","13","12"
"5722","3787","474","2015-12-17","13","3"
"5723","1382","173","2015-12-18","13","22"
"5724","3235","405","2015-12-19","13","19"
"5725","3164","396","2015-12-20","13","2"
"5726","1893","237","2015-12-21","13","16"
"5727","1510","189","2015-12-22","13","8"
"5728","3595","450","2015-12-23","13","18"
"5729","1278","160","2015-12-24","13","1"
"5730","4586","574","2015-12-25","13","7"
"5731","4186","524","2015-12-26","13","13"
"5732","2373","297","2015-12-27","13","10"
"5733","1566","196","2015-12-28","13","2"
"5734","4146","519","2015-12-29","13","4"
"5735","2253","282","2015-12-30","13","22"
"5736","3084","386","2015-12-31","13","23"
"5737","4578","573","2016-01-01","13","6"
"5738","1454","182","2016-01-02","13","19"
"5739","2301","288","2016-01-03","13","18"
"5740","2245","281","2016-01-04","13","23"
"5741","2389","299","2016-01-05","13","7"
"5742","631","79","2016-01-06","13","16"
"5743","1022","128","2016-01-07","13","7"
"5744","894","112","2016-01-08","13","20"
"5745","2381","298","2016-01-09","13","17"
"5746","655","82","2016-01-10","13","22"
"5747","3315","415","2016-01-11","13","10"
"5748","3371","422","2016-01-12","13","22"
"5749","2181","273","2016-01-13","13","6"
"5750","3611","452","2016-01-14","13","3"
"5751","3491","437","2016-01-15","13","2"
"5752","511","64","2016-01-16","13","17"
"5753","1094","137","2016-01-17","13","19"
"5754","647","81","2016-01-18","13","18"
"5755","1254","157","2016-01-19","13","11"
"5756","838","105","2016-01-20","13","21"
"5757","2644","331","2016-01-21","13","6"
"5758","3387","424","2016-01-22","13","23"
"5759","639","80","2016-01-23","13","6"
"5760","1558","195","2016-01-24","13","22"
"5761","1054","132","2016-01-25","13","17"
"5762","1781","223","2016-01-26","13","23"
"5763","2357","295","2016-01-27","13","19"
"5764","1502","188","2016-01-28","13","23"
"5765","4762","596","2016-01-29","13","7"
"5766","1142","143","2016-01-30","13","6"
"5767","3124","391","2016-01-31","13","4"
"5768","4506","564","2016-02-01","13","16"
"5769","1334","167","2016-02-02","13","18"
"5770","870","109","2016-02-03","13","24"
"5771","3659","458","2016-02-04","13","2"
"5772","4762","596","2016-02-05","13","5"
"5773","2141","268","2016-02-06","13","14"
"5774","3619","453","2016-02-07","13","6"
"5775","1342","168","2016-02-08","13","14"
"5776","511","64","2016-02-09","13","6"
"5777","1677","210","2016-02-10","13","22"
"5778","1134","142","2016-02-11","13","16"
"5779","1989","249","2016-02-12","13","5"
"5780","2165","271","2016-02-13","13","2"
"5781","3939","493","2016-02-14","13","4"
"5782","3619","453","2016-02-15","13","15"
"5783","4074","510","2016-02-16","13","18"
"5784","990","124","2016-02-17","13","22"
"5785","3587","449","2016-02-18","13","5"
"5786","479","60","2016-02-19","13","19"
"5787","1582","198","2016-02-20","13","18"
"5788","2085","261","2016-02-21","13","13"
"5789","3643","456","2016-02-22","13","11"
"5790","2996","375","2016-02-23","13","16"
"5791","4290","537","2016-02-24","13","23"
"5792","2980","373","2016-02-25","13","12"
"5793","3947","494","2016-02-26","13","23"
"5794","503","63","2016-02-27","13","17"
"5795","1949","244","2016-02-28","13","23"
"5796","4482","561","2016-02-29","13","20"
"5797","3012","377","2016-03-01","13","18"
"5798","4138","518","2016-03-02","13","15"
"5799","1110","139","2016-03-03","13","20"
"5800","2349","294","2016-03-04","13","3"
"5801","910","114","2016-03-05","13","19"
"5802","4602","576","2016-03-06","13","2"
"5803","2860","358","2016-03-07","13","23"
"5804","1829","229","2016-03-08","13","5"
"5805","4442","556","2016-03-09","13","14"
"5806","1054","132","2016-03-10","13","20"
"5807","4242","531","2016-03-11","13","17"
"5808","3467","434","2016-03-12","13","16"
"5809","4770","597","2016-03-13","13","10"
"5810","2221","278","2016-03-14","13","22"
"5811","1869","234","2016-03-15","13","20"
"5812","1605","201","2016-03-16","13","12"
"5813","1054","132","2016-03-17","13","3"
"5814","3291","412","2016-03-18","13","2"
"5815","1997","250","2016-03-19","13","17"
"5816","1510","189","2016-03-20","13","24"
"5817","4450","557","2016-03-21","13","7"
"5818","822","103","2016-03-22","13","8"
"5819","3811","477","2016-03-23","13","12"
"5820","2980","373","2016-03-24","13","5"
"5821","3915","490","2016-03-25","13","20"
"5822","3291","412","2016-03-26","13","19"
"5823","3867","484","2016-03-27","13","12"
"5824","1270","159","2016-03-28","13","24"
"5825","3923","491","2016-03-29","13","14"
"5826","4746","594","2016-03-30","13","20"
"5827","2668","334","2016-03-31","13","14"
"5828","2932","367","2016-04-01","13","12"
